52,53,68,389,113,16,5,2,87,405,90,38,40,105,8,87,9,6,403,0,52,17,3,31,12,955,3,4,16,4,5,0,9,20,4,9,35,24,3,0,1,4,317,167,28,19,2,31,44,2,22,16,0,18,535,0,6,7,5,43,119,8,0,5,0,146,10,25,10,7,3,2,16,0,0,18,5,8,8,1,9,2,0,2,108,18,4,0,4,43,10,0,6,0,16,11,19,5,3,7,2,38,44,2,0,28,0,2,3,3,66,0,3,4,5,3,0,2,1,0,0,4,0,0,0,0,0,0,0,0,3,8,3,3,5,0,0,0,0,0,0,4,1,0,0,0,1,0,13,0,0,27,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,9,0,13,0,0,57,8,2,0,3,0,0,0,0,0,9,0,7,2,"C"
38,44,74,336,98,13,5,1,79,347,81,34,42,91,6,79,0,7,362,5,39,6,0,24,3,905,4,4,8,4,5,2,6,18,7,2,36,25,3,0,0,3,277,135,19,12,1,38,35,2,21,19,0,18,379,62,5,0,5,41,59,11,0,6,0,112,7,17,10,0,0,0,6,130,2,12,6,4,0,0,8,0,3,0,126,0,0,0,3,34,10,5,7,1,15,0,8,5,10,6,4,39,58,0,0,28,0,0,6,3,68,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,12,0,0,0,1,0,0,13,1,3,0,0,5,1,0,0,0,0,1,0,0,2,0,0,38,2,2,0,0,0,7,0,12,0,0,0,5,3,0,0,3,0,0,1,0,7,0,0,2,"C"
354,116,73,527,160,26,5,3,132,1243,544,406,140,158,8,132,22,17,1506,13,91,6,19,231,77,1694,7,7,0,8,12,8,31,11,33,28,76,58,3,9,2,7,225,111,1,8,2,37,0,21,16,37,131,38,245,19,4,5,23,116,105,0,21,18,4,194,11,2,5,15,3,18,31,0,4,9,64,28,20,4,9,32,4,3,70,4,9,7,11,35,14,5,0,9,28,10,22,5,3,14,20,60,56,5,61,6,77,10,3,0,94,11,3,7,6,1,21,7,2,40,0,5,46,4,6,23,0,7,7,10,0,16,0,0,7,38,6,0,2,7,19,8,10,3,0,0,4,3,67,0,3,8,0,0,0,1,0,0,45,0,0,7,12,0,0,10,0,0,14,1,0,3,2,11,0,0,0,2,8,0,2,6,0,14,0,7,71,49,0,3,4,0,7,4,1,2,0,1,24,0,"C"
163,22,75,82,33,12,4,2,119,746,125,42,55,41,8,119,13,38,887,9,24,6,17,0,27,1644,9,0,11,7,13,5,22,19,39,11,7,73,2,7,9,0,358,142,15,17,2,0,116,3,9,20,15,25,0,18,9,5,26,36,99,4,22,19,6,73,7,8,9,1,3,3,12,147,5,14,0,0,10,0,10,0,4,2,0,8,5,4,3,0,0,7,5,3,11,5,5,4,5,10,13,52,54,0,9,1,0,3,4,3,52,2,4,5,0,0,21,6,1,13,2,9,122,11,0,0,0,3,4,5,3,7,5,3,0,10,3,0,0,6,4,0,5,3,0,0,5,0,0,10,3,18,0,0,0,3,3,0,0,3,3,0,3,18,0,5,0,0,0,2,0,0,3,3,4,18,1,1,3,0,29,4,0,0,0,0,0,0,2,0,0,3,4,5,2,0,6,0,0,2,"C"
116,10,129,12,12,11,4,2,92,623,68,16,63,10,7,92,20,43,693,5,38,49,21,5,6,1741,5,8,3,8,11,0,11,9,20,25,24,67,2,10,22,11,307,114,7,6,2,29,95,3,21,15,25,0,356,12,4,10,6,65,92,3,17,20,2,89,13,8,4,11,3,3,14,140,2,5,0,4,3,6,8,0,5,3,83,10,2,0,4,0,11,4,5,4,16,8,12,4,6,0,7,21,12,4,13,4,0,1,9,8,32,1,4,6,6,2,13,3,1,6,0,5,0,14,0,0,0,0,10,0,0,3,0,4,0,13,0,2,5,0,0,0,0,3,3,5,0,0,9,2,1,16,6,5,2,3,1,0,19,0,0,3,3,5,0,0,0,10,0,0,0,0,0,2,0,24,1,2,6,0,0,13,0,0,0,19,0,0,5,0,3,3,0,0,0,2,7,0,0,1,"C"
357,8,41,17,6,4,5,3,48,218,32,31,7,13,7,48,5,16,216,13,83,123,13,20,2,2291,4,6,19,6,9,8,11,0,20,7,0,40,2,17,9,0,405,86,14,15,1,0,70,15,0,0,0,8,416,3,3,9,11,62,248,9,0,17,0,58,8,3,1,8,5,11,10,79,0,14,4,11,8,8,8,0,3,4,54,35,0,0,0,9,7,6,10,1,18,12,11,0,0,0,0,0,13,10,0,0,0,0,3,4,47,0,3,0,6,2,13,2,1,2,3,7,68,3,0,0,7,0,2,0,0,0,0,4,5,0,4,0,0,0,0,6,0,2,9,5,6,0,0,5,0,13,9,0,1,0,0,0,0,0,0,2,0,0,2,0,0,6,8,3,1,0,0,3,0,16,1,0,4,1,22,4,0,0,0,6,33,8,2,0,5,0,0,6,0,5,4,0,0,0,"C"
490,13,42,358,126,9,5,3,99,44,145,2286,26,145,6,99,7,7,90,3,48,1,20,1142,7,4169,8,7,19,9,15,1,16,5,33,11,16,27,4,3,6,4,444,117,21,20,2,17,107,2,3,12,0,27,439,22,6,11,19,68,124,8,22,20,3,90,11,6,2,7,4,0,20,118,3,34,10,18,3,6,6,37,4,1,61,6,0,6,3,36,9,5,14,2,9,8,10,5,2,17,6,18,6,3,0,28,49,3,6,0,51,5,6,3,5,0,13,7,3,11,0,7,0,6,2,0,6,3,4,3,2,7,0,0,5,0,0,0,0,0,0,9,4,4,47,0,0,1,0,7,7,14,1,4,0,0,3,3,15,0,0,1,4,9,0,0,0,0,16,6,0,2,0,13,3,0,2,4,7,0,0,1,0,0,0,4,14,9,2,0,7,0,7,0,0,1,1,0,0,2,"C"
347,19,48,128,35,13,4,2,110,79,50,1177,35,27,5,110,9,32,85,4,32,45,17,579,4,4120,6,5,9,7,13,4,13,0,39,13,15,0,3,0,6,5,503,193,9,15,2,22,84,5,12,12,38,68,620,2,0,12,27,102,204,0,10,22,12,128,12,7,0,6,0,4,16,180,9,23,11,3,0,8,12,0,4,0,0,17,3,3,14,1,22,0,0,2,25,13,1,0,0,0,10,21,6,3,0,0,31,1,6,0,79,1,3,2,6,0,7,2,0,0,0,7,1,7,0,0,0,5,5,0,0,0,0,0,0,0,5,2,0,0,0,7,0,4,0,0,0,0,7,16,2,14,2,4,2,0,0,0,5,0,4,2,0,30,2,0,0,0,13,4,0,0,7,17,0,28,0,4,0,0,0,7,0,4,0,0,1,0,1,0,6,0,4,0,0,1,3,0,0,2,"C"
484,56,61,64,24,12,5,3,1,890,112,276,80,55,9,143,27,6,1038,14,9,5,9,91,48,5270,9,6,17,12,21,6,25,27,58,23,15,85,3,14,8,10,231,87,6,8,1,10,0,11,8,27,29,22,250,0,13,0,44,0,52,0,7,36,2,69,10,4,27,4,3,7,1,115,2,16,44,0,15,3,12,69,2,3,76,3,0,13,0,0,0,2,0,0,2,4,0,5,0,15,0,8,3,0,7,5,15,34,0,3,23,0,3,10,4,0,0,4,3,8,0,4,2,0,1,1,5,2,7,8,3,1,0,3,6,19,6,2,0,2,52,12,8,8,0,0,0,1,0,0,0,0,2,1,2,3,0,3,0,5,1,4,0,0,0,8,0,0,0,0,0,0,4,17,5,29,0,0,5,7,0,0,0,7,4,3,2,0,5,2,12,4,2,0,2,3,0,6,0,0,"C"
569,35,61,105,44,11,8,3,105,520,115,330,61,59,13,105,10,16,634,34,48,54,13,180,46,3375,13,5,13,8,12,13,3,4,33,5,34,0,5,15,13,7,357,123,2,0,2,35,54,29,8,21,96,26,368,13,2,9,0,59,38,18,0,18,4,91,9,3,2,8,5,17,14,96,4,17,17,10,10,7,10,2,2,1,82,17,34,15,0,27,6,7,13,1,21,8,7,8,3,14,5,42,0,0,0,20,43,2,2,2,60,0,2,0,7,1,17,7,3,6,3,7,14,0,0,13,5,0,0,9,2,15,0,0,0,15,4,0,0,0,0,8,9,3,0,2,1,0,0,6,0,17,13,0,0,3,0,0,11,0,2,3,0,10,4,9,7,0,17,3,0,0,3,8,0,31,2,2,5,6,4,2,0,0,0,9,0,3,3,0,6,0,8,0,6,0,2,0,0,2,"C"
253,24,48,13,14,11,5,2,74,535,68,26,49,12,5,74,3,9,616,9,10,129,5,11,13,2311,5,5,6,5,8,6,4,5,23,2,8,40,2,0,8,3,478,148,10,26,2,24,42,3,14,18,0,20,560,4,3,7,6,59,78,4,8,15,2,101,9,2,3,9,5,3,15,141,2,21,10,0,0,3,14,6,3,0,43,25,6,2,3,6,22,7,3,0,18,8,0,5,12,3,4,18,10,0,4,0,0,0,4,3,77,0,4,3,6,2,1,1,0,4,0,10,4,2,0,0,5,2,4,0,0,10,0,3,0,0,3,2,0,9,0,5,0,2,0,0,0,0,0,20,0,29,9,0,2,2,0,0,1,1,3,0,0,2,2,0,0,0,0,4,0,0,0,1,0,0,3,5,0,0,0,3,0,5,0,0,6,0,4,0,3,1,0,0,6,2,3,5,1,2,"C"
501,38,41,524,87,5,4,1,84,650,136,1690,53,51,4,84,9,9,679,4,28,32,0,856,10,3139,15,4,8,6,8,1,2,2,27,4,8,7,3,3,5,5,414,104,4,16,1,40,30,46,10,18,131,26,0,5,9,6,6,64,47,4,6,15,8,64,7,3,14,0,6,24,27,106,4,19,27,6,2,10,8,27,4,0,71,23,0,3,4,9,4,0,10,0,24,11,2,0,21,9,2,28,60,0,5,50,0,4,2,0,70,1,0,0,0,2,0,0,0,2,0,11,13,0,2,4,0,0,3,7,0,10,14,0,0,15,5,0,0,11,8,6,7,2,4,0,0,0,53,0,0,10,0,0,0,2,0,2,51,0,0,0,1,0,3,7,0,0,9,8,0,0,3,0,0,29,2,2,2,0,4,7,0,0,0,0,10,4,0,0,8,0,0,0,2,0,7,0,0,0,"CD"
133,2624,209,902,419,30,10,8,25,391,1169,613,301,444,22,25,128,101,403,85,62,1,126,327,152,2177,16,5,5,5,19,31,26,491,37,40,93,22,10,41,7,37,65,36,27,16,12,34,773,1192,92,45,1469,0,105,16,95,20,4,24,0,31,91,0,4,49,0,4,0,4,6,107,0,19,4,30,41,7,0,30,0,121,3,0,0,2,82,51,20,5,2,5,8,23,25,14,6,10,12,39,4,1,0,7,87,68,2558,243,0,1,0,15,0,0,2,5,13,2,12,3,9,0,209,2,15,16,5,3,0,33,35,0,31,0,18,138,6,11,70,4,61,0,33,0,0,6,4,20,26,0,6,0,0,32,6,0,7,26,0,9,0,0,16,0,8,20,41,4,15,0,6,11,4,0,39,0,6,0,220,21,20,0,11,0,45,0,0,5,0,27,4,0,25,0,0,0,0,5,0,0,"CD"
115,2509,180,896,439,28,10,10,19,341,1096,567,279,439,16,19,119,80,386,85,56,2,128,305,130,2092,12,5,4,8,20,39,20,466,28,44,95,22,10,37,6,24,46,17,20,6,15,27,779,1084,84,40,1383,22,66,13,93,15,13,31,13,0,70,0,4,16,6,4,395,2,4,96,2,15,0,0,62,7,0,34,0,113,4,0,0,4,88,56,16,2,0,7,4,25,20,14,0,10,20,36,6,9,22,10,75,75,2427,242,0,2,0,18,0,0,0,4,14,0,14,5,11,0,176,2,14,18,0,2,0,30,29,0,24,2,8,89,3,8,62,0,65,0,31,0,0,7,0,18,0,0,6,0,0,33,5,0,7,25,0,10,0,0,15,0,10,19,44,2,19,0,4,8,4,0,39,0,6,0,211,15,10,0,8,295,36,0,2,0,0,23,5,10,0,0,0,0,0,5,14,0,"CD"
109,2380,172,915,438,27,10,9,30,258,1098,524,269,447,32,30,110,80,344,78,55,1,107,302,108,2015,14,5,5,7,16,40,17,439,31,42,98,20,8,34,11,34,52,17,13,8,8,26,0,1034,78,40,1448,22,84,9,85,16,5,30,16,31,69,0,4,39,8,4,392,4,6,83,6,23,4,13,79,7,0,35,0,105,3,0,20,3,94,43,0,0,2,4,7,26,28,16,13,0,15,37,6,0,0,13,47,83,2412,233,0,2,0,15,0,0,0,4,9,1,12,3,12,0,170,2,16,23,0,0,0,32,31,2,30,2,17,98,4,9,75,0,59,7,32,0,0,8,0,22,0,0,6,0,0,30,6,0,8,19,0,9,0,0,13,0,7,16,27,5,11,0,5,9,0,0,0,97,5,0,200,15,13,0,6,261,35,1,0,2,0,26,4,0,16,0,0,0,2,0,12,0,"CD"
938,352,202,123,51,27,6,6,22,180,616,1109,266,30,6,22,117,0,226,11,111,2,124,474,99,0,15,0,0,9,23,3,23,34,31,6,147,43,4,215,0,5,0,60,2,7,4,4,0,3626,48,17,1252,20,0,49,49,6,22,39,42,29,75,19,0,199,14,0,126,0,0,421,0,68,4,0,59,14,7,0,0,99,0,0,15,0,22,100,48,105,0,0,0,44,3,6,67,6,0,0,58,0,32,15,59,24,2797,18,0,2,14,57,0,7,0,0,0,0,0,13,343,0,343,0,10,30,0,36,10,26,16,0,21,2,0,84,0,0,68,11,61,0,25,0,7,105,4,13,11,0,14,0,0,0,0,0,24,0,0,5,0,0,30,0,3,16,4,34,40,0,21,16,0,12,24,22,0,0,140,0,34,9,24,25,2,11,38,79,0,16,0,0,33,2,0,0,7,0,18,0,"CD"
498,106,384,288,235,68,7,4,22,158,1095,3379,177,260,10,22,292,88,204,12,143,1,256,1814,40,3740,18,6,66,12,38,6,31,12,74,78,185,119,4,83,36,36,271,40,0,20,0,35,895,32,95,19,143,52,255,0,27,24,54,84,0,23,51,16,5,55,10,7,0,15,6,10,5,76,5,97,18,22,80,109,14,62,3,11,49,14,11,14,74,4,18,4,8,43,0,13,8,0,22,40,20,44,2,18,28,42,176,48,2,0,0,26,2,21,5,6,31,6,11,0,23,15,401,11,12,30,10,39,5,25,7,27,7,0,6,18,0,21,15,0,37,12,25,14,61,39,16,12,4,0,0,4,15,82,14,6,6,11,5,8,0,0,17,0,9,19,7,17,25,3,9,9,5,2,14,35,4,0,26,28,38,0,19,15,2,16,30,0,0,27,6,6,25,7,5,6,0,6,15,2,"CD"
286,54,7,7,11,22,8,8,20,44,68,2816,51,11,13,20,54,24,51,44,68,1,103,1708,14,2837,19,8,35,11,24,19,1,289,37,43,54,78,8,461,23,11,181,185,12,0,8,70,308,23,121,4,33,22,325,21,10,12,14,32,32,35,51,7,2,110,20,12,35,23,6,7,12,94,2,0,9,7,9,13,4,12,5,10,0,21,23,54,14,20,26,8,14,35,10,15,8,8,0,0,14,24,4,13,9,0,0,0,11,15,28,41,3,12,6,6,17,14,2,42,218,8,14,4,6,13,8,0,6,0,41,0,32,7,8,0,5,6,12,33,10,11,0,0,96,150,33,5,9,8,24,13,9,6,6,7,40,5,2,4,9,9,32,4,16,0,9,68,0,0,19,0,0,34,4,13,0,2,9,303,0,2,40,5,6,2,0,34,6,0,7,12,7,13,7,3,2,0,7,2,"CD"
911,116,144,127,68,40,8,6,19,35,429,4182,26,56,16,19,38,132,45,26,79,1,98,2429,45,2521,15,8,17,10,23,7,36,2,33,43,75,92,6,54,14,19,128,92,19,40,6,8,274,2590,0,0,268,10,223,0,0,19,29,34,15,15,39,28,3,0,0,0,10,7,4,236,9,25,0,8,41,15,47,3,0,54,5,6,0,25,0,18,29,0,27,16,8,13,16,0,0,0,16,4,16,0,55,6,39,33,516,2,13,5,11,8,10,0,0,7,0,2,4,0,26,5,0,35,14,18,9,20,14,11,4,6,6,3,8,42,2,0,8,47,13,10,16,5,0,11,17,5,0,34,0,0,0,0,0,4,0,0,0,7,8,0,0,16,0,15,16,6,13,6,4,8,0,5,0,0,0,0,41,16,0,15,8,12,8,0,0,0,0,16,0,2,9,7,4,5,3,9,7,0,"CD"
746,84,187,55,36,66,5,5,11,119,607,1924,191,22,10,11,78,57,116,13,59,1,116,1207,92,2792,8,22,14,6,8,3,36,309,0,40,74,57,3,1014,61,13,80,0,16,22,0,19,270,2198,7,17,295,24,186,3,32,13,9,4,14,37,20,0,8,33,13,0,105,20,2,262,0,47,4,8,78,7,55,4,6,64,3,22,39,8,4,2,35,0,0,0,2,97,0,3,0,0,4,0,6,34,4,8,56,16,633,34,3,51,8,2,6,0,4,2,0,0,5,0,1019,0,68,6,13,13,9,35,8,29,82,8,0,21,5,87,4,0,26,5,32,0,27,0,11,225,17,14,11,15,0,0,0,16,0,14,7,18,0,6,4,0,0,6,0,16,0,222,0,3,74,7,4,0,25,29,0,0,6,380,3,1,49,0,0,13,10,2,0,30,0,15,1,11,0,0,0,27,6,0,"CD"
342,221,107,109,50,5,7,2,19,221,804,461,307,37,7,19,42,13,299,23,54,1,92,264,99,2185,5,5,2,3,2,8,30,130,6,11,101,50,6,136,8,3,0,156,8,50,6,0,423,913,79,37,1487,14,149,22,211,16,7,31,15,0,71,0,6,0,6,2,1297,4,0,87,4,25,4,0,78,7,4,0,0,141,3,0,9,0,18,0,29,12,0,5,0,32,0,0,7,0,0,2,4,14,44,13,20,18,1829,252,7,21,22,31,0,5,0,0,14,3,2,16,102,0,151,0,18,24,6,1,0,35,30,0,2,9,7,69,3,0,71,30,99,0,35,0,106,63,19,16,7,31,8,6,0,0,0,0,31,23,0,0,0,2,23,31,4,18,12,71,0,0,19,13,0,0,120,49,0,0,26,123,15,0,26,24,3,0,0,5,0,36,0,10,0,4,0,0,1,0,8,0,"CD"
789,89,140,158,93,58,6,6,19,143,555,2159,168,103,6,19,71,244,165,2,68,1,91,1257,78,3513,14,11,16,7,17,9,22,144,19,39,93,73,2,192,48,16,147,128,16,26,2,19,310,1839,11,18,487,21,225,24,15,6,14,13,22,34,50,9,0,45,11,4,72,17,4,195,3,51,4,7,28,10,12,2,4,22,3,4,0,0,10,9,27,9,6,5,10,35,5,10,5,6,15,27,20,18,13,7,52,42,1355,9,0,12,0,49,5,7,4,6,0,0,10,31,181,5,212,10,20,19,6,28,0,28,21,0,27,10,6,74,4,0,33,17,0,7,28,4,53,68,5,13,7,15,12,16,0,0,0,6,26,10,0,8,5,5,33,2,5,17,3,54,3,4,17,10,4,7,11,0,0,0,52,46,14,2,20,0,0,3,0,26,0,33,3,0,2,4,6,0,0,6,14,2,"CD"
223,17,128,8,14,46,9,6,11,51,58,83,64,10,9,11,59,26,74,20,79,1,75,52,10,2556,0,9,41,10,24,6,26,0,42,49,33,56,3,17,30,10,151,64,18,45,7,43,291,10,115,9,53,39,193,20,4,19,14,71,34,4,4,12,9,33,7,7,17,14,3,0,16,48,7,0,0,6,10,26,19,3,4,5,24,27,0,41,30,0,53,8,0,5,19,14,0,9,0,0,17,3,0,11,0,0,61,0,4,0,11,12,8,18,4,2,21,8,8,11,10,10,0,19,4,8,13,8,6,0,0,3,5,0,9,4,4,12,1,7,0,0,0,4,21,0,18,4,7,25,3,18,16,20,8,0,9,4,23,4,8,2,8,6,7,0,9,0,0,5,0,4,7,0,0,0,0,2,11,0,0,0,0,0,4,0,0,0,7,3,0,0,0,7,0,2,0,12,0,2,"CD"
55,308,266,10,7,46,10,8,37,988,925,224,306,5,22,37,53,15,1021,39,78,0,93,121,197,347,7,12,24,7,9,14,40,670,13,46,45,58,6,37,62,2,303,191,43,28,4,68,348,0,78,49,116,0,0,78,23,69,3,0,98,8,0,0,4,154,12,22,53,20,0,0,0,140,2,67,155,6,0,15,0,27,5,15,145,0,16,35,6,19,16,8,5,13,0,0,8,10,18,0,9,63,30,10,143,0,27,0,17,2,61,65,2,23,7,2,27,8,0,18,14,0,127,3,13,0,5,0,0,21,30,17,9,0,16,186,0,4,27,59,8,7,21,0,129,0,43,14,12,0,2,12,0,10,4,0,12,17,0,11,3,3,19,0,3,0,1,11,0,0,0,10,2,7,15,0,0,0,4,5,8,17,0,23,0,0,28,9,0,8,0,4,0,18,0,14,32,23,10,0,"CD"
